,Score,AnswerCount,ViewCount,FavoriteCount,CommentCount,Ans_Score,Auth_reputation,Editor_reputation,Words_in_Title,Words_in_Title_Description,Accepted_Ans,Tags_Count,title_tag_ratio,Creation_Days,Last_Edit_Days,Last_Activity_Days,Closed_Days,Category
8594,3,3,96,0,1,3,33,157,5,183,6,3,40.82,3334,3334,3334,1193,1
8595,3,3,46,0,1,1,539,448894,13,133,6,3,30.77,4341,4341,4341,186,0
8596,5,1,4850,3,7,11,55,15638,9,210,2,3,30.95,2278,2278,2279,2249,0
8597,39,10,59673,13,5,49,68061,36906,6,34,20,4,31.33,1095,1348,3870,3432,0
8598,7,3,2257,0,1,8,103,36853,6,75,6,5,39.58,4274,4274,4449,253,0
8599,2,1,8959,1,2,3,287,34882,12,111,2,2,13.64,2375,2375,2380,2152,0
8600,4,1,925,0,3,3,65,1,9,159,2,4,60.22,1785,4344,1787,2742,1
8601,1,1,4270,1,2,1,15,853099,4,135,2,3,37.74,1914,1914,1914,2613,0
8602,2,1,1309,0,3,1,2851,2851,13,885,2,5,40.00,4165,4165,4165,362,1
8603,3,1,1744,0,3,3,2886,2886,5,230,2,5,43.90,1565,1565,1568,2962,1
8604,22,4,10636,23,2,23,258,15777,9,343,8,4,32.10,405,4202,4202,4122,0
8605,5,1,680,1,18,1,4867,4867,3,217,2,2,50.98,2503,2503,2503,2024,1
8606,5,3,9357,0,4,0,826,1,9,206,6,2,23.73,2972,3220,3116,1555,0
8607,1,1,638,0,1,1,199,49697,8,183,2,5,28.24,3391,3391,3391,1136,0
8608,2,1,1779,4,4,0,2836,2836,10,38,2,5,31.75,794,795,806,3733,1
8609,6,3,4465,1,6,14,738,738,14,73,6,2,44.44,1620,1620,4447,2907,1
8610,1,1,59,0,1,2,142,663,14,103,2,2,12.90,4302,4302,4302,225,1
8611,1,2,121,0,6,1,209,209,4,167,4,3,23.08,3671,3671,4057,856,1
8612,1,2,30,0,3,1,35,35,12,404,4,5,52.25,4307,4307,4307,220,1
8613,1,1,982,0,9,1,13,13,10,117,2,2,20.00,3317,3318,3318,1210,1
8614,3,1,1663,1,5,1,115,115,14,239,2,3,43.90,1841,1841,1841,2686,1
8615,11,2,24910,1,2,9,487,487,6,112,4,3,49.38,2993,2993,3612,1534,0
8616,3,2,560,0,8,1,62060,62060,7,108,4,4,21.95,2929,2932,2933,1598,0
8617,16,5,21966,12,12,22,5224,18457,6,162,10,5,21.43,2856,4040,4061,1671,0
8618,2,1,693,0,1,0,71,71,14,631,2,5,13.01,1667,1667,1669,2860,1
8619,2004,9,3349070,183,1,2719,56328,5030,11,32,18,2,36.67,469,3971,4357,4058,0
8620,18,4,12643,15,2,36,5025,94258,7,40,8,2,52.31,390,1202,2257,2018,0
8621,2,3,1311,0,1,1,55,2519,12,30,6,2,32.94,2865,3619,3619,1662,1
8622,1,2,84,0,8,3,572,572,9,181,4,2,16.22,3052,3052,3052,1475,1
8623,1,4,122,0,7,2,135,92701,6,392,8,5,37.78,2827,2829,2829,1700,0
8624,2,1,61,0,4,1,135,135,13,610,2,5,30.63,4331,4331,4331,196,1
8625,3,2,1456,0,2,1,1634,1634,10,69,4,4,30.77,2539,2568,2568,1988,1
8626,1,1,243,0,2,0,1358,1358,9,276,2,5,19.42,4060,4060,4088,467,1
8627,1,1,1557,1,9,6,2579,2579,10,238,2,4,15.05,1812,1812,1812,2715,1
8628,1,1,111,0,2,1,333,333,8,110,2,4,50.55,3662,3662,3662,865,1
8629,1,2,63,0,5,0,13,13,15,100,4,2,19.57,4247,4260,4260,280,1
8630,4,3,567,0,13,0,9971,36824,10,203,6,3,16.67,2628,2628,2628,1899,0
8631,2,1,127,1,3,2,77,7993,8,174,2,3,28.92,2848,2849,2849,1679,1
8632,1,2,45,0,2,1,51,92701,16,188,4,1,14.46,4000,4000,4000,527,0
8633,1,2,212,0,4,2,172,14790,10,119,4,4,56.57,2752,2752,2752,1775,0
8634,7,1,4874,0,2,8,1940,31370,9,143,2,3,42.22,1120,1731,1731,3407,0
8635,1,1,238,0,3,4,129,3065,8,176,2,2,33.85,3982,3986,3986,545,1
8636,2,1,802,0,1,0,378,378,7,184,2,3,61.11,1814,1975,1975,2713,1
8637,711,15,417202,154,2,756,38009,5341,11,79,30,4,51.49,240,4489,4489,4287,0
8638,2,3,634,2,3,1,914,914,6,142,6,3,17.91,4211,4211,4211,316,1
8639,2,2,178,0,2,2,134,103894,15,280,4,5,21.62,3662,3662,3663,865,0
8640,13,3,3886,1,2,18,9306,4364,9,94,6,4,22.22,3086,3086,3086,1441,0
8641,2,1,1770,0,11,5,436,436,12,85,2,3,28.30,3461,3461,3461,1066,1
8642,1,1,49,0,2,1,55,4468,3,52,2,3,45.16,4340,4343,4343,187,1
8643,3,1,85,0,1,2,165,165,9,154,2,2,25.64,3758,3758,3758,769,1
8644,2,1,153,0,4,0,23,23,5,434,2,5,16.28,1553,1553,1553,2974,1
8645,1,1,60,0,2,1,13,13,8,126,2,4,56.18,4390,4390,4390,137,1
8646,1,1,58,0,1,2,79,853099,8,199,2,4,43.10,4269,4269,4269,258,0
8647,1,3,241,0,3,2,339,339,10,66,6,5,60.95,2385,2385,2385,2142,1
8648,2,1,319,0,1,1,179,287185,9,62,2,3,27.85,4166,4166,4166,361,0
8649,1,2,117,1,4,0,107,10923,7,402,4,2,43.14,4140,4140,4140,387,0
8650,77,15,53892,33,1,90,1504,1504,7,236,30,4,36.96,255,257,4407,4272,0
8651,2,1,1400,0,2,8,23,290713,10,185,2,2,27.16,3955,3957,3957,572,0
8652,2,1,70,0,3,0,32886,32886,9,163,2,2,18.18,3220,3220,3223,1307,0
8653,1,3,96,0,3,1,508,170061,7,343,6,3,36.92,3951,3951,3951,576,0
8654,2,2,280,0,3,4,135,27225,10,116,4,5,33.57,2417,2417,2417,2109,0
8655,1,1,293,0,1,3,365,365,4,108,2,4,26.19,3619,3619,3619,908,1
8656,1,1,46,0,3,1,3362,3362,4,102,2,3,67.80,3247,3247,3247,1280,1
8657,4,2,2117,1,11,8,545,545,9,265,4,3,20.25,3065,3065,3069,1462,1
8658,1,2,3049,0,5,3,35,1088,4,179,4,3,50.00,2206,2206,3526,2321,1
8659,1,3,196,0,8,1,614,614,12,279,6,4,22.61,1815,1815,2767,2712,1
8660,2,4,1942,0,2,0,9531,9531,12,97,8,5,32.65,3451,3481,3860,1076,0
8661,6,2,1707,2,2,5,268272,268272,10,235,4,3,52.63,1970,2795,2795,2556,0
8662,1,2,1378,0,1,4,444,22234,9,296,4,5,46.85,1150,1150,1150,3377,0
8663,1,2,2497,0,13,1,23,23,9,322,4,4,16.81,3721,3722,3731,806,1
8664,3,2,108,0,2,3,43,199111,11,337,4,4,27.66,4411,4411,4412,116,0
8665,1,2,123,0,1,3,373,4331,9,181,4,4,17.07,2737,2748,2748,1790,1
8666,1,1,84,0,1,3,32475,1,12,159,2,3,30.95,1488,3220,1488,3039,0
8667,1,1,1277,0,1,3,9662,9662,11,103,2,2,47.73,2468,2470,2470,2048,0
8668,1,1,215,0,2,2,93,93,6,310,2,2,32.65,3174,3175,3589,1353,1
8669,5,3,19845,2,6,4,85,11711,4,170,6,3,40.00,950,2151,2710,3577,0
8670,2,2,799,1,2,3,500,500,7,179,4,3,18.46,758,758,758,3769,1
8671,375,32,1237238,117,7,567,6273,26956,10,269,64,4,9.09,2118,4351,4365,2409,0
8672,164,7,62096,10,2,264,10505,117159,4,52,14,3,24.56,1238,3371,3845,3289,0
8673,5,3,531,0,1,0,53,1,9,250,6,5,47.37,2801,3220,4493,1726,1
8674,1,3,69,1,3,3,134,134,12,430,6,2,19.28,4145,4145,4145,382,1
8675,3,1,62,0,4,1,149,92701,9,107,2,4,56.00,2983,2983,2983,1544,0
8676,2,1,49,0,1,1,68,59,15,33,2,3,29.21,4100,4100,4100,427,1
8677,2,3,2809,0,4,3,59923,59923,14,559,6,4,30.89,1506,1506,1548,3021,0
8678,6,2,176,0,11,7,684,853099,10,135,4,3,36.36,3019,3019,4224,1508,0
8679,2,2,495,0,2,2,34596,94318,16,101,4,2,22.64,2646,2646,2646,1881,0
8680,3,1,56,0,9,1,45,92701,13,297,2,2,29.89,4047,4047,4047,480,0
8681,1,2,339,0,3,3,39,68334,9,86,4,4,28.92,2769,2769,2769,1758,0
8682,1,2,4562,2,7,5,53,5055,5,174,4,3,66.67,2593,2653,2653,1934,0
8683,2,1,58,0,3,3,371,129527,5,54,2,2,21.82,3509,3509,3509,1018,0
8684,2,1,1730,0,5,2,25,627,10,119,2,4,37.36,2527,2528,2528,2000,1
8685,3,2,47,0,3,1,47,47,9,478,4,2,31.43,3996,3996,3996,531,1
8686,1,1,780,0,6,4,1242,1242,13,579,2,4,13.68,2217,2217,2217,2310,1
8687,2,1,733,2,2,4,1791,309,6,93,2,5,29.47,2855,2947,2947,1672,1
8688,2,3,792,1,5,9,257,1089,6,184,6,3,47.22,4018,4018,4024,509,1
8689,2,2,237,1,1,1,349,23781,17,210,4,3,35.48,4006,4292,4292,521,0
8690,1,1,41,0,1,2,13,243047,11,71,2,3,45.71,3276,3276,3276,1251,0
8691,1,2,322,0,1,1,357,357,7,302,4,5,35.71,3290,3290,3630,1237,1
8692,6,1,6496,2,5,4,936,936,9,365,2,5,35.09,2760,2762,2762,1767,1
8693,6,2,3529,1,3,2,145,42055,9,99,4,4,63.74,2402,2402,2402,2125,0
8694,1,1,259,0,2,2,535,1,4,203,2,2,32.43,2876,3116,2922,1651,1
8695,2,5,69,0,2,3,2868,243047,11,259,10,4,34.86,3813,3813,3813,714,0
8696,4,1,620,0,6,4,5977,5977,7,882,2,4,68.69,3532,3532,3532,995,1
8697,1,2,781,1,5,2,11,1226,9,109,4,3,46.91,2241,2241,2241,2286,1
8698,2,2,23300,1,5,7,115,3355,7,227,4,3,35.71,2905,3711,3711,1622,0
8699,1,1,518,0,2,2,463,463,11,130,2,3,33.80,2610,2610,2610,1917,1
8700,2,1,261,0,2,4,169,5094,13,52,2,2,32.56,3717,3717,3717,810,1
8701,19,5,10606,1,2,14,8671,8671,6,273,10,2,25.81,1561,1561,3252,2966,0
8702,1,2,79,0,7,7,422,92701,6,64,4,2,15.38,3390,3390,3390,1137,0
8703,1,1,999,0,3,2,47,17518,7,127,2,3,35.90,3380,3380,3381,1147,0
8704,1,1,445,0,1,2,1332,1332,6,195,2,3,30.51,1642,1642,1642,2885,1
8705,1,1,591,0,5,1,539,539,8,117,2,5,35.51,3571,3571,3571,956,1
8706,2,2,29,0,3,1,31,31,9,96,4,3,25.35,3656,3656,3656,871,1
8707,3,2,1510,0,8,2,205,205,4,51,4,2,52.46,2597,2597,2597,1930,1
8708,2,3,667,0,6,3,2296,59088,4,46,6,1,10.53,792,792,1357,3735,0
8709,1,1,33,0,1,2,83,46038,15,107,2,3,21.36,4022,4022,4022,505,0
8710,1,1,293,0,11,1,616,9145,6,369,2,2,41.51,3472,3472,3472,1055,1
8711,7,1,7525,2,6,4,340,340,11,528,2,3,15.38,3265,3265,3957,1262,1
8712,8,3,15065,3,1,6,715,1,5,60,6,2,48.28,1566,3220,3531,2961,0
8713,4,2,1198,1,3,3,83,83,7,455,4,3,34.69,3250,3250,3250,1277,1
8714,1,3,6450,0,4,1,5946,5946,9,298,6,2,36.36,1213,1213,1213,3314,0
8715,1,2,93,0,9,2,649,649,10,250,4,3,34.88,3705,3709,3709,822,1
8716,1,3,284,1,4,3,266,266,11,160,6,2,24.62,3950,3950,3950,577,1
8717,16,3,7513,9,1,21,2537,4352,10,80,6,2,49.38,2200,2826,3957,2327,0
8718,27,4,21691,29,8,34,15610,15610,6,386,8,4,18.92,521,523,4170,4006,0
8719,4,2,18841,1,2,2,43,68273,14,111,4,4,49.52,1778,1778,2563,2749,0
8720,3,2,12112,1,9,0,53,1,10,91,4,4,25.49,1710,3220,2579,2817,0
8721,2,4,1735,2,6,0,7506,7506,7,64,8,1,18.60,860,860,866,3667,0
8722,13,3,30737,2,2,3,31289,301163,5,106,6,2,32.65,1921,1921,1921,2606,0
8723,2,2,1189,0,1,4,2982,23781,10,386,4,5,29.47,3555,3556,4451,972,0
8724,3,2,3790,0,4,2,133,133,5,1234,4,3,33.85,2494,2494,2494,2033,1
8725,1,1,1320,0,1,1,803,803,9,405,2,5,18.49,2047,2047,2111,2480,1
8726,1,1,117,0,3,1,2044,2044,10,370,2,4,30.93,4318,4318,4319,209,1
8727,2,7,335,1,3,0,21,21,13,248,14,5,20.00,2010,2010,2011,2517,1
8728,3,1,1821,4,4,2,8575,8575,5,299,2,5,26.87,1051,1051,1052,3476,0
8729,1,1,311,0,2,2,850,850,10,310,2,3,17.95,1852,1852,1852,2675,1
8730,1,1,121,0,2,1,13,13,4,132,2,5,33.06,3606,3606,3606,921,1
8731,2,11,1878,3,2,16,4461,99871,8,147,22,2,27.12,269,269,371,3210,0
8732,3,2,85,1,4,3,6342,6342,8,176,4,2,25.00,3406,3406,3406,1121,1
8733,4,1,1530,0,6,0,432,432,6,143,2,3,25.64,3257,3258,3464,1270,1
8734,12,2,11397,5,2,9,760,2322,7,108,4,4,32.61,1222,4003,4003,3305,0
8735,2,1,63,0,6,1,49,49,5,180,2,3,38.96,3799,3799,3799,728,1
8736,4,1,53,0,7,3,1385,448894,15,64,2,2,14.43,4486,4486,4486,41,0
8737,25,5,108107,2,5,37,12696,12696,9,54,10,1,21.05,1319,1335,4427,3208,0
8738,4,2,780,3,2,3,442,68334,8,277,4,3,27.85,3098,3098,3098,1429,0
8739,1,3,1082,1,2,2,61,243047,5,173,6,4,63.16,3366,3593,4297,1161,0
8740,5,2,3261,0,7,5,1112,853099,8,129,4,4,51.22,1507,1507,1507,3020,0
8741,3,1,1256,0,1,1,12809,44075,8,146,2,3,23.53,3540,3642,3642,987,0
8742,1,2,190,0,3,1,563,563,7,1076,4,3,29.27,3088,3089,3089,1439,1
8743,1,1,469,0,6,0,25,25,9,165,2,2,46.58,3898,3898,3898,629,1
8744,1,1,2455,0,5,2,4067,10834,5,370,2,3,61.02,3309,3320,3320,1218,1
8745,1,1,70,0,3,2,109,109,18,76,2,4,33.09,4456,4461,4496,71,1
8746,11,2,9091,2,2,28,708,853099,7,79,4,4,70.73,2290,3059,3059,2237,0
8747,1,1,1393,1,1,1,15,8272,9,83,2,3,30.93,2971,2971,2971,1556,0
8748,3,2,131,1,3,3,11789,11789,11,116,4,2,42.35,1001,1001,1002,3526,0
8749,13,1,4887,3,5,8,710,710,9,406,2,5,47.37,3293,3293,3294,1234,1
8750,3,1,313,0,2,2,255,16018,9,151,2,2,24.32,3908,3908,3908,619,0
8751,1,2,111,0,9,2,5112,5112,9,239,4,2,16.95,3006,3006,3006,1521,1
8752,1,1,170,0,3,1,99,1609,8,99,2,3,23.53,3265,3265,3265,1262,1
8753,6,1,1380,0,2,1,2087,6372,9,202,2,2,30.30,1739,2010,2010,2788,1
8754,1,2,30,0,3,1,13,42055,12,1029,4,2,45.65,4423,4424,4424,104,0
8755,1,4,303,1,2,2,1214,1,12,107,8,4,41.44,313,4344,313,4214,1
8756,7,2,54498,0,4,6,103,142435,9,161,4,2,19.44,1399,1399,1399,3128,0
8757,1,1,300,0,7,0,99,99,4,445,2,4,47.37,3884,3884,3886,643,1
8758,1,1,183,0,2,0,23,23,18,284,2,2,25.95,4053,4054,4054,474,1
8759,2,1,3702,1,3,4,3750,3750,15,193,2,5,25.53,3255,3255,3255,1272,0
8760,5,5,23703,2,3,4,89,48450,6,146,10,3,39.39,1217,1258,3299,3310,0
8761,2,2,190,0,2,2,125,125,5,231,4,3,24.14,4008,4008,4008,519,1
8762,2,1,393,0,4,1,113,199111,14,170,2,3,20.00,3965,3965,3965,562,0
8763,3,2,877,1,3,2,67,92701,12,263,4,5,50.00,3824,3824,3824,703,0
8764,8,2,3623,2,4,4,103,103,12,155,4,3,24.49,2561,2561,2562,1966,1
8765,1,2,45,0,3,1,13,2444,12,185,4,3,18.18,4406,4406,4406,121,1
8766,1,1,631,0,2,1,10862,10862,8,339,2,3,29.73,3862,3863,3871,665,0
8767,17,5,6891,5,1,2,34554,1,4,421,10,4,44.78,1504,3220,3017,3023,0
8768,17,3,4976,4,1,28,5102,5030,13,118,6,4,16.22,2963,4076,4210,1564,0
8769,1,4,176,0,5,1,120,120,9,128,8,4,18.39,3751,3751,3751,776,1
8770,1,4,225,0,2,3,169,6881,6,82,8,2,40.91,1578,1578,1578,2949,0
8771,1,1,456,0,2,1,139,21123,14,68,2,3,20.37,3840,3955,3955,687,0
8772,4,1,8345,1,9,3,87,87,10,905,2,5,35.00,2247,2332,4171,2280,0
8773,3,2,214,0,1,0,907,907,7,248,4,5,30.63,907,909,917,3620,1
8774,3,3,781,0,2,8,3497,853099,18,93,6,2,19.30,2586,2586,2586,1941,0
8775,3,3,2033,1,3,5,181,1,7,307,6,2,30.77,1707,3220,3999,2820,1
8776,2,2,581,0,1,3,37626,37626,16,211,4,4,44.64,1141,1142,1142,3386,0
8777,3,6,160,0,2,7,161,51151,18,60,12,2,22.02,1776,1776,1776,2751,0
8778,1,1,45,0,6,0,11,8222,10,129,2,1,15.38,4233,4233,4233,294,1
8779,2,2,2458,0,3,2,85,91284,9,74,4,4,26.83,2792,2792,3189,1735,0
8780,6,1,2154,1,9,5,63,1,16,415,2,1,13.73,1552,3220,2368,2975,1
8781,5,2,1232,0,1,5,53,48008,16,119,4,2,28.57,2243,2243,2243,2284,0
8782,2,1,1848,0,7,3,35,35,6,147,2,2,25.93,3328,3328,3328,1199,1
8783,12,3,10982,7,1,32,482,121747,15,60,6,4,25.00,2350,3223,3223,2177,0
8784,2,7,9207,0,5,7,1465,4983,10,40,14,3,33.80,2780,2780,2780,1747,0
8785,1,1,794,0,2,1,2871,2871,7,181,2,5,41.38,1357,1358,1358,3170,1
8786,1,1,314,0,6,2,1546,41748,17,160,2,5,24.59,2811,2820,2820,1716,0
8787,2,1,654,0,2,4,477,477,17,51,2,4,2.84,3810,3810,3810,717,1
8788,1,1,430,0,2,1,539,1,5,300,2,5,30.77,3199,3220,3200,1328,1
8789,6,1,497,0,1,0,63,63,8,181,2,3,36.07,3157,3157,3754,1370,1
8790,5,1,513,1,8,5,182,182,9,119,2,2,38.24,2889,2889,2889,1638,1
8791,2,1,413,0,1,0,12788,12788,10,146,2,2,25.81,3710,3711,3711,817,0
8792,1,1,22,0,2,1,287,1,8,104,2,3,52.05,2688,3220,2688,1839,1
8793,5,5,1885,3,2,5,105,853099,22,318,10,4,45.16,276,1548,1548,4251,0
8794,1,3,125,0,2,2,11348,11348,6,231,6,3,28.17,2696,2696,2696,1831,0
8795,1,1,220,0,2,1,1885,12498,8,62,2,2,37.50,1644,1644,1645,2883,0
8796,1,1,278,0,5,1,447,447,7,72,2,2,44.44,3115,3115,3115,1412,1
8797,1,1,423,0,1,1,271,141898,12,107,2,2,35.29,1968,1968,1968,2559,0
8798,1,2,65,1,6,1,95,8540,6,135,4,1,10.26,3257,3257,3257,1270,1
8799,1,1,1327,0,2,2,13,5055,15,124,2,3,22.64,1028,2682,2682,3499,1
8800,1,1,1772,0,2,1,135,1321,10,117,2,4,19.51,4084,4084,4084,443,1
8801,2,2,361,0,2,2,565,565,8,134,4,5,37.11,2022,2022,2023,2505,1
8802,2,2,207,0,4,3,23,86267,9,298,4,5,33.33,4208,4209,4209,319,0
8803,2,2,315,0,3,2,343,343,11,632,4,1,19.44,2963,2963,2963,1564,1
8804,4,1,2238,1,3,7,1523,12951,14,118,2,4,18.87,3744,3756,3767,783,0
8805,4,1,1741,3,3,4,247,19547,8,139,2,4,36.36,3498,3908,3908,1029,0
8806,2,1,588,0,2,1,510,510,8,241,2,5,42.62,3934,3936,4022,593,1
8807,17,2,15350,5,2,44,493,1,7,91,4,4,34.29,2687,4344,4314,1840,0
8808,6,4,10760,3,2,5,995,995,6,121,8,5,43.59,1734,1734,4024,2793,0
8809,14,2,3606,1,9,10,27230,27230,16,104,4,3,33.33,2326,2326,4192,2201,0
8810,12,4,16554,6,4,14,13321,1255,5,198,8,3,37.14,2206,4021,4021,2321,0
8811,1,1,74,0,9,1,25,83882,11,225,2,5,34.55,4437,4440,4440,90,0
8812,2,1,1288,1,4,6,511,511,5,381,2,3,17.91,805,805,822,3722,1
8813,2,1,114,0,4,1,23,355,9,61,2,3,27.59,4209,4209,4209,318,1
8814,2,3,1213,1,9,2,65,91409,5,112,6,3,48.28,2960,2960,2961,1567,0
8815,7,2,1850,3,4,8,197,197,15,224,4,3,38.83,2827,2827,2827,1700,1
8816,1,2,62,0,5,1,89,1,8,2645,4,2,32.35,3048,3220,3051,1479,1
8817,1,2,29,0,1,1,13,6617,19,160,4,3,10.34,3914,3914,3914,613,1
8818,3,4,1816,1,3,2,4709,251775,13,188,8,2,29.21,470,470,2105,4057,0
8819,1,2,4283,1,5,4,5689,1,12,1261,4,3,18.97,1584,3220,1801,2938,0
8820,41,5,20796,13,2,38,2833,2833,6,87,10,2,32.00,1365,1906,3593,3162,0
8821,7,1,2272,5,6,2,3823,3823,5,383,2,3,47.76,993,993,993,3534,1
8822,5,2,7926,2,2,8,3663,3663,5,200,4,2,41.18,1117,1117,1614,3410,0
8823,2,1,87,0,4,3,23,290713,8,310,2,5,46.30,4396,4398,4398,131,0
8824,2,1,1074,0,5,0,3400,1,9,194,2,3,28.92,1983,3220,1987,2544,1
8825,1,2,1499,0,4,1,883,883,10,287,4,4,38.46,3953,3953,3953,574,1
8826,14,1,23266,2,2,8,2904,2904,6,226,2,3,14.14,1447,1447,2637,3080,0
8827,4,1,93,2,3,2,55,36853,14,105,2,5,37.84,3921,3921,3955,606,0
8828,15,4,1751,1,4,8,533,26956,6,471,8,5,54.12,1881,1881,1881,2646,0
8829,2,2,3600,1,2,5,1381,24964,7,105,4,3,32.00,328,328,328,4199,0
8830,2,1,4459,0,2,10,147,853099,8,115,2,2,38.10,1822,1937,3434,2705,0
8831,3,1,591,0,8,4,3197,3197,7,388,2,2,28.57,3406,3406,3412,1121,1
8832,3,6,11668,3,2,3,1682,36052,8,126,12,3,32.84,2886,2886,3959,1641,0
8833,2,2,3103,0,4,1,17352,17352,11,235,4,4,40.40,2473,2475,2476,2054,0
8834,1,2,53,0,10,1,5802,65885,11,98,4,2,14.63,3923,3923,3923,604,0
8835,1,1,56,2,12,1,13,4236,20,77,2,3,27.78,3030,3030,3030,1497,1
8836,1,4,1100,0,2,2,149,149,12,270,8,3,26.97,3878,3878,3879,649,1
8837,1,1,101,0,2,2,263,263,13,360,2,2,15.73,4227,4227,4230,300,1
8838,1,2,2000,1,3,3,2779,489,11,236,4,5,26.32,3677,4433,4433,850,1
8839,3,3,8832,1,4,3,1486,3084,10,321,6,2,20.00,3102,3102,3102,1425,1
8840,8,4,2709,2,4,10,25718,25718,10,135,8,4,36.56,3843,3843,3843,684,0
8841,4,1,1231,1,9,2,3564,1,9,208,2,5,41.51,3017,3220,3028,1510,1
8842,6,2,6470,2,1,1,1026,1,9,120,4,3,44.66,3140,3220,3905,1387,1
8843,2,5,454,0,2,1,99,75879,9,112,10,2,28.95,3512,3512,3513,1015,0
8844,1,1,40,0,1,0,62,1656,17,57,2,2,16.42,2471,2471,2471,2056,1
8845,2,4,1475,0,3,2,491,491,8,290,8,5,32.00,2756,2757,2758,1771,1
8846,11,2,9288,5,1,14,1138,93348,4,65,4,3,37.93,1489,1489,1490,3038,0
8847,1,1,196,0,3,0,25,25,7,268,2,2,28.57,3197,3198,3198,1330,1
8848,10,4,1553,1,5,14,48350,320305,4,58,8,3,45.33,1359,1359,1359,3168,0
8849,1,3,82,0,8,8,93,9068,12,72,6,5,43.10,3756,3756,3756,771,0
8850,1,1,135,0,2,2,1545,1545,10,212,2,2,33.33,4116,4116,4116,411,1
8851,1,1,953,0,17,1,125,28869,6,383,2,4,14.12,1531,1531,1531,2996,0
8852,5,2,1577,0,2,4,1634,1,6,371,4,3,51.35,2838,4344,4395,1689,1
8853,2,1,238,0,4,1,8959,3131,12,124,2,5,32.35,4159,4159,4159,368,0
8854,1,2,64,0,15,2,129,129,9,652,4,3,43.33,3078,3078,3078,1449,1
8855,1,2,56,0,4,1,35,35,11,246,4,4,33.33,4234,4234,4234,293,1
8856,1,1,209,1,5,2,369,369,6,316,2,4,9.52,4300,4302,4302,227,1
8857,8,3,3433,1,6,6,7754,7754,7,142,6,2,44.83,2046,2046,2046,2481,0
8858,2,3,46,0,3,4,37,40999,6,162,6,2,28.12,3948,3948,3948,579,0
8859,3,5,1534,1,8,0,225,225,12,755,10,2,17.72,1448,1449,1449,3079,1
8860,1,2,65,0,3,0,13,1315,8,132,4,1,24.14,4488,4488,4488,39,1
8861,1,1,226,0,1,2,2809,2809,10,50,2,4,41.67,3499,3499,3500,1028,1
8862,50,12,39249,9,5,17,10144,17323,9,245,24,4,33.33,2534,2534,4505,1993,0
8863,1,1,186,0,2,1,272,272,4,225,2,2,40.00,3572,3572,3572,955,1
8864,1,2,1970,0,1,4,123,123458,9,123,4,2,39.02,3378,3378,3378,1149,0
8865,3,3,7093,1,7,1,159,5415,12,278,6,3,31.03,1924,1924,3187,2603,0
8866,7,2,1074,0,2,14,2451,13186,5,66,4,2,34.15,2823,2825,2825,1704,0
8867,3,1,1814,3,2,5,1870,1870,13,97,2,3,37.11,1377,1377,1377,3150,0
8868,1,3,74,1,2,1,45,45,4,39,6,3,43.64,3307,3307,3307,1219,1
8869,1,1,555,0,2,2,311,1609,9,74,2,4,33.33,3153,3153,3153,1374,1
8870,1,1,462,0,2,2,384,92701,10,136,2,3,20.78,3650,3651,3651,877,0
8871,17,6,17302,6,1,7,621,10346,10,64,12,3,30.99,1245,2271,3737,790,0
8872,12,2,18665,2,6,19,36711,36711,3,87,4,4,50.00,3325,3325,4359,1202,0
8873,1,1,67,1,1,1,1286,1286,9,401,2,2,20.90,4200,4201,4201,327,1
8874,2,1,130,0,1,4,267,103943,7,159,2,3,33.85,3940,3961,3961,587,0
8875,3,1,349,0,2,4,222,602,10,375,2,5,32.31,3832,3832,3832,695,1
8876,12,4,730,1,8,6,2102,81039,9,95,8,2,20.29,3936,4104,4104,591,0
8877,1,2,6040,2,2,4,39,43217,6,78,4,2,36.36,1959,1959,1959,2568,0
8878,12,2,1244,1,5,23,163,26956,8,55,4,5,32.18,3679,3679,3681,848,0
8879,1,2,91,0,2,2,736,736,11,115,4,2,40.00,4348,4348,4348,179,1
8880,2,1,36,0,5,2,69,69,9,231,2,3,32.43,4484,4484,4484,43,1
8881,20,2,28052,4,1,18,1821,3903,4,101,4,2,32.56,1714,2338,4195,2813,0
8882,20,5,17764,2,1,27,203,121747,6,53,10,4,11.76,1172,3624,4238,3355,0
8883,5,1,5502,6,1,21,867,23498,5,220,2,4,53.93,1426,1437,1437,3101,0
8884,2,1,4773,1,4,11,91,1,8,660,2,5,44.62,3761,4344,3773,766,1
8885,12,2,13064,4,2,28,2587,2587,8,181,4,5,43.41,2641,2643,2643,1886,0
8886,1,3,174,0,1,2,51,88765,7,75,6,5,18.92,3979,3979,3979,548,0
8887,3,1,1574,0,4,2,5235,1,6,360,2,3,37.14,1528,3180,1529,2999,0
8888,2,2,1235,1,1,5,1824,48511,10,145,4,3,26.09,2608,2608,3460,1919,0
8889,1,3,68,0,1,4,1105,123685,6,76,6,5,38.46,4425,4425,4426,102,0
8890,4,2,4110,1,2,3,3202,3202,10,197,4,4,50.00,2869,2869,3660,1658,0
8891,1,1,377,0,3,0,2049,1,9,207,2,2,30.00,2913,3220,2913,1614,1
8892,1,1,1337,0,5,5,1385,1385,15,107,2,2,22.68,2598,2598,2598,1929,1
8893,1,3,543,0,2,5,209,209,3,80,6,3,33.33,1654,1654,2140,2873,1
8894,12,3,4950,2,2,16,13919,13919,7,129,6,2,28.57,2758,2758,3521,1769,0
